_id,ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ
1289,2026,46032,10:40,46035,14:36,กรมทางหลวง,ทางหลวง,4,สระพัง - เขาวัง,137.5,เพชรบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.23375009,99.82381835,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
1290,2026,46032,11:00,46077,10:08,กรมทางหลวง,ทางหลวง,1001,บ้านโป่ง - พร้าว,34.6,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,19.08951218,98.98790796,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
1291,2026,46032,11:11,46077,10:17,กรมทางหลวง,ทางหลวง,1072,เขาชนกัน - มอตะแบก,87.275,กำแพงเพชร,รถจักรยานยนต์,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,16.06372904,99.39219475,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,
1292,2026,46032,11:24,46076,15:39,กรมทางหลวง,ทางหลวง,7,พิมพา - หนองข้างคอก,62.3,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.43958512,101.0462902,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1293,2026,46032,11:30,46049,5:43,กรมทางหลวง,ทางหลวง,4,หนองบ้วย - ห้วยทรายใต้,181.364,เพชรบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,12.86314291,99.9204773,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,
1294,2026,46032,11:36,46076,15:00,กรมทางหลวง,ทางหลวง,7,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,1.9,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.73754041,100.6585555,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1295,2026,46032,12:23,46080,6:29,กรมทางหลวง,ทางหลวง,35,ดาวคะนอง - แสมดำ,0.1,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.68458064,100.4870416,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
1296,2026,46032,12:29,46076,14:54,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,27.4,สมุทรปราการ,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.66436189,100.8524001,3,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1297,2026,46032,12:30,46079,15:10,กรมทางหลวง,ทางหลวง,1,อนุสาวรีย์หลักสี่ - สะพานใหม่,18.47,กรุงเทพมหานคร,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,,ระบบห้ามล้อขัดข้อง/ระบบเบรกชำรุด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.87507322,100.5964006,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
1298,2026,46032,12:35,46077,15:22,กรมทางหลวง,ทางหลวง,340,ปากน้ำ - โรงพยาบาลสรรคบุรี,139.01,ชัยนาท,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,อุปกรณ์ยานพาหนะบกพร่อง,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.01316708,100.0944185,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1299,2026,46032,12:40,46035,8:50,กรมทางหลวง,ทางหลวง,11,อินทร์บุรี - ช่องแค,14,นครสวรรค์,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.14363138,100.4041265,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
1300,2026,46032,13:15,46032,15:20,กรมทางหลวง,ทางหลวง,3648,ทางเลี่ยงเมืองแกลง,2.55,ระยอง,รถจักรยานยนต์,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,12.7817789,101.6164097,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,
1301,2026,46032,13:30,46034,9:28,กรมทางหลวง,ทางหลวง,3249,เขาไร่ยา - แพร่งขาหยั่ง,13.14,จันทบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,สูญเสียการควบคุม,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.77047541,102.091932,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
1302,2026,46032,13:30,46043,9:24,กรมทางหลวงชนบท,ทางหลวงชนบท,ลย.2002,แยกทางหลวงหมายเลข 21 (กม.ที่ 379+500) - บ้านนาซำแซง,9.1,เลย,รถบรรทุก 6 ล้อ,ทางโค้งกว้าง+ที่ลาดชัน,ระบบห้ามล้อขัดข้อง/ระบบเบรกชำรุด,,แจ่มใส,17.401117,101.55168,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1303,2026,46032,13:50,46080,9:00,กรมทางหลวง,ทางหลวง,338,อรุณอมรินทร์ - พุทธมณฑลสาย4,7.555,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,13.78350049,100.4023147,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1304,2026,46032,14:00,46041,21:43,กรมทางหลวง,ทางหลวง,231,ถนนวงแหวนรอบเมืองอุบลราชธานี,27.2,อุบลราชธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางเชื่อมเข้าพื้นที่ส่วนบุคคล,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,15.20337859,104.9645269,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,
1305,2026,46032,14:00,46077,14:04,กรมทางหลวง,ทางหลวง,121,เหมืองกุง - ต้นเปา,5.9,เชียงใหม่,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.72018439,99.0006566,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,
1306,2026,46032,14:00,46083,8:57,กรมทางหลวง,ทางหลวง,2061,ห้วยตะกั่ว - พุทไธสง,17.685,บุรีรัมย์,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,สูญเสียการควบคุม,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.56562428,102.9744391,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1307,2026,46032,14:20,46077,11:28,กรมทางหลวง,ทางหลวง,1001,บ้านโป่ง - พร้าว,46.6,เชียงใหม่,รถตู้,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,19.10194633,99.06978652,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,
1308,2026,46032,14:30,46077,11:34,กรมทางหลวง,ทางหลวง,1001,บ้านโป่ง - พร้าว,46.6,เชียงใหม่,รถตู้,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,19.10196661,99.06977579,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,7,
1309,2026,46032,14:37,,,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E001S001|I,ดินแดง-ท่าเรือ,1.6,กรุงเทพมหานคร,,ทางแยกต่างระดับ/Ramps,,ชนด้านข้าง,แจ่มใส,13.76553147,100.5489846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1310,2026,46032,14:37,46056,16:23,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E001S001|I,ดินแดง-ท่าเรือ,1.6,กรุงเทพมหานคร,,ทางแยกต่างระดับ/Ramps,,ชนด้านข้าง,แจ่มใส,13.76553147,100.5489846,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,
1311,2026,46032,15:17,46032,16:40,กรมทางหลวง,ทางหลวง,9,บางปะอิน - แขวงรามอินทรา,35.2,กรุงเทพมหานคร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.89660554,100.6926383,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
1312,2026,46032,15:25,46032,16:52,กรมทางหลวง,ทางหลวง,9,บางปะอิน - แขวงรามอินทรา,36.2,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.88849356,100.6884728,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1313,2026,46032,15:43,46080,9:01,กรมทางหลวง,ทางหลวง,338,อรุณอมรินทร์ - พุทธมณฑลสาย4,10.256,กรุงเทพมหานคร,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.78599995,100.3778395,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
1314,2026,46032,15:47,46072,14:11,กรมทางหลวง,ทางหลวง,81,บางใหญ่ - กาญจนบุรี,0.05,นนทบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,สูญเสียการควบคุม,,แจ่มใส,13.87250962,100.4097484,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1315,2026,46032,16:00,46035,15:15,กรมทางหลวง,ทางหลวง,4,เขาวัง - หนองบ้วย,171.1,เพชรบุรี,รถบรรทุก 6 ล้อ,ทางเชื่อมเข้าพื้นที่ส่วนบุคคล,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,12.9533131,99.90184322,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,
1316,2026,46032,16:00,46080,11:28,กรมทางหลวง,ทางหลวง,21,สักหลง - กกกะทอน,280.01,เพชรบูรณ์,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,16.88597261,101.2317275,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
